Actual,Predicted,Error
130.0,126.93777,3.062233
75.0,70.50446,4.495537
119.0,123.388954,-4.388954
90.46,97.369194,-6.909195
72.0,70.66585,1.3341522
114.0,81.23447,32.765533
54.0,54.912613,-0.9126129
128.1,128.99998,-0.89997864
163.33,171.96465,-8.634644
115.0,114.54986,0.4501419
156.0,161.81746,-5.817459
75.0,69.273094,5.726906
127.25,132.78758,-5.5375824
159.38,155.87642,3.5035858
56.0,102.39672,-46.39672
51.47,70.23542,-18.765419
175.0,191.01175,-16.01175
115.0,109.35407,5.6459274
127.0,128.53276,-1.5327606
135.0,143.09889,-8.098892
72.25,75.53483,-3.2848282
80.0,109.07867,-29.078667
75.0,72.06923,2.9307709
110.0,121.58689,-11.586891
79.2,79.08918,0.110816956
105.5,88.653786,16.846214
162.0,123.71824,38.28176
101.5,103.73167,-2.2316666
65.4,61.531647,3.8683548
80.3,85.71458,-5.4145737
62.0,62.675514,-0.6755142
143.05,128.41982,14.630188
130.0,129.19789,0.80210876
84.0,74.59507,9.40493
95.0,75.894936,19.105064
148.5,172.11406,-23.61406
108.5,101.33137,7.1686325
99.0,100.9833,-1.9832993
70.0,74.179245,-4.179245
146.53,124.45554,22.074455
72.25,82.16101,-9.911011
179.1,191.9449,-12.844894
90.9,112.44908,-21.54908
130.0,123.01716,6.9828415
44.0,208.06291,-164.06291
121.5,121.401924,0.09807587
90.0,99.19802,-9.198021
121.0,100.93969,20.06031
42.0,49.37162,-7.37162
179.06,108.45252,70.607475
139.51,151.71284,-12.20285
85.5,89.28936,-3.78936
120.8,115.07775,5.722252
75.0,119.49885,-44.498848
110.0,109.686806,0.31319427
105.0,100.0098,4.990196
104.0,106.062096,-2.0620956
106.0,107.801994,-1.8019943
209.57,130.35558,79.21443
90.0,84.48957,5.5104294
158.95,130.06062,28.889374
71.4,65.784805,5.615196
60.0,50.20694,9.79306
75.0,76.02535,-1.0253525
111.3,108.541176,2.7588272
75.0,73.997635,1.0023651
65.0,59.996704,5.003296
74.8,77.88881,-3.0888062
70.5,55.768494,14.731506
120.0,101.10731,18.892693
62.0,65.00464,-3.0046387
68.0,75.16091,-7.1609116
78.8,73.10504,5.6949615
128.25,165.89241,-37.64241
96.3,145.27515,-48.975143
105.4,122.16697,-16.766968
75.0,73.72804,1.2719574
58.6,55.86396,2.7360382
153.29,123.77703,29.512962
251.86,221.33595,30.524048
123.3,163.86609,-40.566086
75.0,119.49885,-44.498848
90.0,103.13056,-13.130562
65.0,66.387314,-1.3873138
18.5,46.463684,-27.963684
80.1,96.98911,-16.889114
80.0,76.74665,3.2533493
168.3,175.2895,-6.989502
40.5,36.537888,3.9621124
62.0,64.2618,-2.2618027
28.0,104.77669,-76.77669
54.0,51.718285,2.2817154
75.0,60.669907,14.330093
74.8,74.70465,0.09535217
224.0,198.82288,25.177124
73.95,77.95192,-4.0019226
93.08,102.334465,-9.254463
54.0,52.826492,1.1735077
89.1,92.30569,-3.2056885
91.8,81.270035,10.529968
129.6,101.02848,28.571526
274.2,188.6975,85.50252
112.0,123.51299,-11.512993
96.3,104.242455,-7.9424515
39.0,37.798187,1.2018127
74.8,82.04537,-7.245369
90.08,124.15589,-34.07589
80.0,70.97929,9.020714
204.0,221.44722,-17.44722
75.0,81.612236,-6.612236
89.0,106.51225,-17.512253
88.4,87.33203,1.0679703
89.25,99.99438,-10.744377
83.0,77.408775,5.5912247
166.0,184.62321,-18.623215
134.0,153.42253,-19.422531
104.55,130.28941,-25.73941
85.0,76.49593,8.504066
135.0,128.60649,6.393509
80.6,73.59211,7.007889
95.0,55.066154,39.933846
60.0,49.323044,10.676956
100.0,103.21085,-3.2108536
43.41,51.314896,-7.904896
170.0,144.51314,25.486862
34.0,34.96022,-0.96022034
126.0,112.76693,13.23307
97.35,100.20774,-2.8577423
118.2,107.48714,10.71286
65.8,103.67593,-37.875923
98.74,85.23233,13.507668
75.0,67.729836,7.2701645
36.0,36.8892,-0.8891983
90.95,107.251396,-16.3014
209.17,171.96666,37.20334
134.1,123.96778,10.132225
86.0,68.045685,17.954315
85.0,72.30056,12.69944
76.0,70.87488,5.125122
98.0,131.14456,-33.14456
157.76,147.38086,10.379135
74.93,55.52112,19.408882
68.0,72.7256,-4.725601
229.0,226.30215,2.6978455
78.3,73.11361,5.1863937
266.43,256.3359,10.094086
62.0,55.396324,6.603676
75.0,75.65113,-0.6511307
224.67,216.06255,8.607452
251.0,206.56477,44.435226
167.86,173.46007,-5.600067
79.0,67.64049,11.359512
128.25,118.59541,9.654587
52.0,56.11422,-4.1142197
84.33,131.36636,-47.03636
130.0,111.4791,18.520897
130.0,127.45568,2.5443192
99.5,155.88286,-56.38286
106.53,100.50807,6.021927
90.0,124.368095,-34.368095
129.0,82.82404,46.175957
53.71,62.244026,-8.534027
26.1,36.26693,-10.166929
61.2,57.262627,3.937374
109.0,101.19634,7.8036575
139.5,147.28035,-7.7803497
122.4,130.22105,-7.8210526
62.8,64.78698,-1.9869804
120.6,111.28929,9.310707
54.8,76.6663,-21.866299
65.0,70.653786,-5.6537857
43.0,37.202957,5.797043
90.0,75.31631,14.683693
115.0,110.08904,4.9109573
75.0,69.84076,5.1592407
75.0,69.001175,5.998825
123.2,145.20721,-22.007217
47.0,51.93165,-4.9316483
72.43,53.347794,19.082207
120.0,107.68043,12.319572
139.5,123.51809,15.981911
72.0,69.568184,2.431816
137.33,108.17904,29.150963
83.5,100.09908,-16.599083
170.0,130.16641,39.833588
82.45,86.197685,-3.7476883
80.0,75.67387,4.3261337
84.6,76.378494,8.221504
52.2,55.35318,-3.1531792
68.0,73.11845,-5.1184464
97.2,99.07561,-1.8756104
71.0,67.2522,3.7478027
135.5,123.22715,12.27285
83.55,99.42571,-15.87571
75.0,73.850105,1.1498947
149.4,123.75114,25.648857
50.0,55.63282,-5.63282
130.0,134.191,-4.1909943
120.6,133.20258,-12.602577
208.0,126.69755,81.30245
103.5,96.222885,7.277115
60.0,45.43737,14.56263
135.0,122.95396,12.046043
59.51,89.44276,-29.932758
187.0,173.43463,13.565369
144.0,124.72979,19.27021
48.88,36.94377,11.93623
85.33,78.91058,6.4194183
81.25,82.51357,-1.2635727
72.5,60.81659,11.683411
55.8,60.08864,-4.288639
88.98,131.1672,-42.187202
75.03,52.77327,22.25673
135.15,133.08546,2.0645294
113.0,110.46107,2.5389328
108.0,99.42481,8.575188
49.71,46.795006,2.9149933
64.98,83.287056,-18.307053
67.25,61.878334,5.371666
95.0,80.075096,14.924904
84.0,65.20697,18.79303
79.2,79.360725,-0.16072845
154.0,109.58759,44.412407
46.8,48.787704,-1.9877052
45.0,51.553596,-6.5535965
100.0,100.5769,-0.57689667
177.09,106.72161,70.368385
56.0,70.26407,-14.264069
91.0,87.325096,3.6749039
61.8,62.608482,-0.8084831
99.0,111.63546,-12.63546
60.0,61.86209,-1.8620911
89.0,126.85143,-37.851433
132.6,129.91475,2.685257
91.58,75.465294,16.114708
175.5,164.09152,11.408478
62.0,66.86787,-4.8678665
75.0,75.92806,-0.92806244
65.0,69.23069,-4.23069
103.35,132.40039,-29.050392
115.0,114.54986,0.4501419
138.25,127.0709,11.1791
95.0,76.38889,18.611107
78.5,67.63787,10.862129
60.0,78.98165,-18.981651
40.0,46.322906,-6.3229065
231.0,200.85219,30.147812
67.0,70.82019,-3.8201904
80.75,69.004425,11.745575
101.0,110.37873,-9.378731
70.11,111.823524,-41.713524
283.0,261.77316,21.226837
165.55,190.47966,-24.929657
48.0,48.485626,-0.48562622
117.0,84.54104,32.45896
80.0,76.74665,3.2533493
93.6,132.33888,-38.738884
217.71,201.7583,15.951706
115.0,105.88725,9.112747
142.0,132.76595,9.234055
86.4,89.60403,-3.2040253
74.8,72.13001,2.6699905
75.6,84.29769,-8.697693
129.5,128.59424,0.9057617
75.76,123.67045,-47.910446
90.0,99.285164,-9.285164
80.0,70.62967,9.370331
92.0,93.07461,-1.0746078
161.5,145.77525,15.724747
48.0,54.608826,-6.6088257
96.3,126.150215,-29.850212
115.25,130.11023,-14.8602295
108.0,109.56338,-1.5633774
135.0,110.33851,24.661491
101.5,103.73167,-2.2316666
149.4,130.89548,18.504517
121.5,102.12504,19.374962
100.0,100.5769,-0.57689667
94.5,97.09659,-2.5965881
81.9,76.722664,5.1773376
60.0,70.18624,-10.186241
65.18,94.28846,-29.10846
127.5,111.06649,16.43351
179.1,187.33852,-8.23851
139.34,108.59528,30.744713
178.67,209.56651,-30.896515
97.92,78.720055,19.199944
62.0,65.62334,-3.6233368
70.84,92.494484,-21.654488
84.0,119.84984,-35.84984
145.0,172.12175,-27.12175
67.15,66.660095,0.4899063
153.0,168.20947,-15.209473
180.0,144.4374,35.562607
62.0,64.887665,-2.8876648
112.2,105.19123,7.008766
73.0,74.597664,-1.5976639
42.0,39.039864,2.9601364
134.06,133.7927,0.26730347
38.47,36.801193,1.668808
90.0,95.83093,-5.8309326
86.63,95.96115,-9.331154
26.1,35.700714,-9.600714
100.0,99.77504,0.22496033
122.4,130.22105,-7.8210526
46.67,75.039665,-28.369667
129.0,101.09673,27.903267
126.0,115.026375,10.973625
47.0,53.595352,-6.595352
164.0,108.900024,55.099976
133.33,120.03783,13.292175
94.35,92.31509,2.034912
78.8,123.60064,-44.800636
126.0,107.946396,18.053604
85.0,82.87823,2.1217728
160.0,169.81856,-9.818558
89.1,94.787476,-5.687477
79.2,85.46453,-6.264534
210.0,194.87373,15.1262665
102.6,102.17914,0.4208603
75.34,71.154,4.185997
90.95,103.09505,-12.14505
108.0,94.44372,13.556282
122.4,114.6518,7.7481995
122.4,121.74232,0.6576843
54.0,70.45069,-16.450691
105.74,100.67768,5.062317
88.74,77.97152,10.768478
62.0,65.216896,-3.216896
125.8,129.62817,-3.8281708
54.0,57.80284,-3.8028412
61.67,113.73397,-52.063972
85.0,84.97514,0.024856567
133.1,124.17099,8.929016
169.48,169.4045,0.07550049
60.0,65.5141,-5.514099
25.0,36.49411,-11.49411
300.0,223.31998,76.68002
50.0,70.85894,-20.85894
72.42,104.1967,-31.776703
160.0,130.45389,29.546112
34.0,38.498787,-4.498787
209.29,199.24318,10.046814
190.0,126.46261,63.53739
75.0,68.333824,6.666176
86.95,93.26055,-6.3105545
60.5,69.70024,-9.200241
117.04,126.73925,-9.699249
140.4,134.47084,5.9291534
107.95,95.24653,12.703468
62.4,75.76085,-13.360847
80.0,82.34171,-2.341713
111.0,92.92906,18.070938
73.33,75.778404,-2.4484024
75.0,68.36623,6.633774
61.0,39.013412,21.986588
62.0,66.74601,-4.74601
99.0,105.89265,-6.892647
89.1,96.607216,-7.5072174
131.93,129.35661,2.5733795
89.0,93.064,-4.064003
110.0,78.77209,31.227913
62.0,66.17541,-4.1754074
187.0,127.388885,59.611115
62.0,64.902306,-2.9023056
70.0,56.83322,13.166779
117.11,144.17177,-27.061768
135.0,132.94196,2.0580444
122.4,116.17652,6.22348
52.2,61.645187,-9.445187
118.8,118.35867,0.44132996
149.33,134.61137,14.718628
51.5,50.986443,0.51355743
90.0,99.69542,-9.695419
60.0,65.44398,-5.4439774
90.0,97.476,-7.475998
120.0,93.580956,26.419044
112.05,133.5645,-21.514496
112.67,99.24268,13.427315
44.0,42.36361,1.6363907
71.1,75.4622,-4.362198
115.9,106.68879,9.211212
96.0,97.15534,-1.1553421
97.0,72.0237,24.976303
79.2,70.4363,8.763695
123.33,102.99333,20.33667
224.5,196.79,27.710007
194.58,167.92064,26.659363
118.71,100.13778,18.57222
115.74,102.062645,13.677353
99.9,110.16307,-10.263069
36.0,50.40358,-14.40358
190.0,148.17197,41.828033
62.0,65.716545,-3.716545
99.0,97.1923,1.8077011
79.2,82.778984,-3.5789871
112.5,100.79622,11.703781
48.0,51.683487,-3.683487
131.4,156.93071,-25.530716
81.5,79.06463,2.4353714
58.0,54.792046,3.2079544
140.0,145.59303,-5.593033
138.38,128.65047,9.729538
67.0,69.72672,-2.7267227
145.0,154.62117,-9.62117
44.0,45.950363,-1.9503632
199.33,165.25478,34.075226
96.3,97.96518,-1.6651764
75.0,70.50446,4.495537
120.0,125.971535,-5.9715347
90.0,87.60392,2.39608
84.47,97.863976,-13.393974
80.0,83.1836,-3.1836014
49.0,55.32418,-6.3241806
124.0,131.89105,-7.8910522
32.77,45.293175,-12.523174
233.0,203.36284,29.637161
56.7,70.556046,-13.856045
96.0,64.765816,31.234184
120.0,124.46873,-4.468727
173.7,174.12401,-0.42401123
125.1,117.20774,7.8922577
68.0,62.29875,5.701248
122.4,121.939606,0.4603958
43.0,55.435356,-12.435356
126.9,100.670944,26.229057
45.89,61.650757,-15.760757
138.0,112.42541,25.574593
35.0,38.909317,-3.909317
109.0,126.67423,-17.674232
175.5,155.28911,20.210892
62.8,64.877594,-2.0775948
71.1,85.34827,-14.248268
147.0,173.65233,-26.652328
136.5,131.94643,4.5535736
168.3,176.73793,-8.437927
98.0,75.796776,22.203224
36.96,45.300957,-8.340958
116.0,87.7574,28.2426
99.9,73.53193,26.368073
171.0,136.68886,34.311142
65.0,85.29551,-20.29551
89.1,97.47901,-8.379013
128.0,128.35667,-0.3566742
170.0,171.52089,-1.5208893
67.5,75.30282,-7.8028183
94.5,102.44599,-7.9459915
42.5,55.813965,-13.313965
80.0,73.71128,6.288719
75.26,72.94874,2.311264
179.1,227.75073,-48.650726
27.9,36.187813,-8.287813
120.0,106.90876,13.09124
68.0,70.66529,-2.6652908
189.0,102.85485,86.14515
96.0,97.15534,-1.1553421
95.0,98.17747,-3.1774673
153.38,161.98909,-8.609085
222.39,200.2529,22.1371
151.0,192.4207,-41.4207
144.0,124.26156,19.738441
79.43,76.15874,3.2712631
85.0,91.103004,-6.1030045
109.0,51.246628,57.753372
91.45,92.66328,-1.2132797
95.0,101.8365,-6.836502
54.0,54.774483,-0.7744827
62.0,65.85092,-3.8509216
100.0,101.39615,-1.3961487
170.0,177.93456,-7.934555
110.0,112.701164,-2.7011642
152.1,167.24289,-15.142883
65.0,92.59452,-27.59452
55.0,69.66328,-14.663277
92.0,66.06362,25.936378
190.0,164.52751,25.472488
135.0,110.17225,24.827751
105.0,84.02625,20.973747
130.0,104.45767,25.542328
80.0,72.58817,7.411827
72.25,82.283226,-10.033226
67.0,67.12853,-0.12853241
79.05,90.21128,-11.161278
54.5,55.364105,-0.8641052
91.5,103.03949,-11.53949
34.4,44.416916,-10.016914
69.57,94.4761,-24.906097
90.0,87.87908,2.1209183
89.5,86.49142,3.008583
30.0,34.81215,-4.812149
140.4,154.9164,-14.516403
80.75,78.09846,2.6515427
79.26,72.89612,6.363884
75.0,83.402245,-8.402245
126.9,125.31816,1.5818405
140.0,143.65645,-3.6564484
64.0,75.48423,-11.48423
152.5,98.85902,53.640984
151.2,173.49269,-22.292694
98.0,104.98877,-6.9887695
139.51,111.9448,27.565193
62.0,65.1411,-3.141098
140.0,125.78933,14.21067
60.0,66.438126,-6.4381256
230.0,179.88756,50.112442
95.0,71.77988,23.220123
100.0,102.40982,-2.4098206
151.0,158.00032,-7.0003204
107.1,107.22442,-0.124420166
70.56,64.17025,6.3897476
43.0,44.208374,-1.208374
108.3,104.40196,3.8980408
206.0,189.23747,16.762527
93.0,104.641945,-11.641945
89.1,97.9163,-8.816299
202.58,242.51933,-39.93933
108.0,97.70997,10.290031
126.0,111.805275,14.194725
123.6,122.81704,0.782959
61.08,96.48255,-35.40255
129.0,127.95542,1.0445786
93.0,98.64586,-5.645859
137.7,154.07388,-16.373886
168.57,169.86446,-1.2944489
77.5,73.232735,4.2672653
99.0,78.991936,20.008064
106.14,114.675285,-8.535286
65.0,71.19566,-6.1956635
101.0,104.24418,-3.2441788
61.43,55.344513,6.0854874
85.0,82.089,2.911003
130.0,134.06863,-4.068634
63.75,74.972145,-11.222145
94.8,82.94674,11.853264
164.6,178.40196,-13.801956
63.75,84.14202,-20.392021
62.0,66.9526,-4.9525986
153.5,185.9551,-32.455093
157.5,153.08354,4.416458
33.3,35.81526,-2.5152626
77.85,69.74312,8.10688
115.0,124.75877,-9.758774
44.0,44.239906,-0.23990631
159.0,151.8926,7.1074066
76.8,59.706398,17.093605
70.75,45.807503,24.942497
52.0,66.60647,-14.606468
87.3,107.730995,-20.430992
93.0,76.99202,16.00798
65.0,85.29551,-20.29551
102.6,97.54241,5.0575867
189.0,173.94862,15.051376
100.0,96.31329,3.6867065
131.0,132.29204,-1.292038
74.8,75.34939,-0.5493851
106.2,97.98436,8.215637
36.0,39.554863,-3.554863
71.0,72.80976,-1.809761
50.0,55.63282,-5.63282
61.0,62.13459,-1.1345901
89.0,110.31516,-21.315163
90.95,103.996,-13.046005
225.5,217.57309,7.9269104
146.7,171.12294,-24.422943
108.0,98.49285,9.507149
93.6,78.71337,14.886627
101.0,131.80894,-30.808945
120.0,144.2274,-24.227402
90.0,95.14916,-5.1491623
100.3,94.87533,5.424675
67.22,63.20806,4.01194
62.0,65.21266,-3.2126617
70.0,70.46136,-0.46135712
180.0,158.70815,21.291855
75.0,132.5387,-57.538696
183.0,199.27083,-16.270828
72.0,67.4686,4.5314026
80.46,85.81826,-5.358261
104.0,84.47149,19.528511
135.9,141.253,-5.353012
45.0,52.07405,-7.074051
75.0,90.51231,-15.512306
74.28,55.85489,18.42511
129.67,132.54712,-2.877121
130.0,134.7093,-4.709305
55.0,55.320023,-0.32002258
139.5,132.80292,6.6970825
90.0,111.18314,-21.183144
260.0,216.72005,43.279953
97.4,90.72676,6.6732407
48.0,53.68789,-5.687889
101.5,103.77265,-2.2726517
179.0,223.31998,-44.319977
95.63,95.94839,-0.3183899
166.5,170.44547,-3.945465
150.0,133.59587,16.404129
160.0,140.57484,19.425156
80.0,72.953545,7.0464554
90.0,77.81355,12.186447
149.4,199.3103,-49.91031
80.0,87.40777,-7.4077682
120.0,106.193985,13.806015
203.0,156.41502,46.584976
85.0,79.0779,5.9220963
115.0,128.55711,-13.557114
62.0,65.78304,-3.783043
73.43,76.14535,-2.7153473
70.0,69.22432,0.77568054
130.5,98.075745,32.424255
75.0,73.850105,1.1498947
62.0,64.881424,-2.881424
132.5,133.2059,-0.7059021
139.0,133.65042,5.349579
113.0,121.56783,-8.567833
26.1,35.114357,-9.014357
62.0,66.27501,-4.275009
51.4,63.62047,-12.220467
185.0,193.0237,-8.023697
170.0,177.93456,-7.934555
158.85,157.0634,1.7866058
98.09,129.92938,-31.839386
139.5,146.8952,-7.3952026
110.0,111.51038,-1.5103836
90.0,95.14916,-5.1491623
74.8,72.06331,2.7366943
68.0,72.476494,-4.476494
120.0,198.29845,-78.29845
162.0,143.8682,18.131805
214.76,233.56557,-18.805573
129.0,105.59909,23.40091
146.7,145.41876,1.2812347
141.3,132.52156,8.778442
42.0,49.043007,-7.043007
75.0,64.01803,10.981972
182.0,162.96082,19.039185
68.0,70.69072,-2.6907196
104.0,77.41744,26.582558
65.0,96.508385,-31.508385
100.0,101.51319,-1.5131912
91.5,94.335464,-2.8354645
243.0,174.36465,68.635345
72.33,84.34228,-12.012276
71.0,102.69166,-31.691658
75.6,76.85013,-1.2501297
115.0,124.46873,-9.468727
216.93,198.7454,18.184586
149.81,155.54091,-5.7309113
115.0,113.280464,1.7195358
90.95,106.56971,-15.619713
95.0,71.77988,23.220123
165.83,176.61214,-10.782135
134.73,104.957146,29.77285
175.0,162.6819,12.3181
55.44,64.895584,-9.4555855
75.0,76.94692,-1.9469223
66.0,65.144936,0.8550644
100.0,75.086845,24.913155
160.0,137.16158,22.838425
156.0,159.81355,-3.8135529
121.6,150.73476,-29.134758
75.0,104.61541,-29.61541
171.33,124.46873,46.861275
95.0,83.03741,11.962593
72.0,65.32113,6.678871
75.0,72.06923,2.9307709
90.95,92.442444,-1.4924469
189.0,178.10907,10.89093
67.5,70.21045,-2.7104492
155.0,158.68178,-3.681778
191.0,186.7355,4.264496
47.0,52.91561,-5.9156113
98.0,73.28707,24.712929
95.0,93.694084,1.3059158
132.6,133.27939,-0.6793823
89.0,93.064,-4.064003
72.25,74.589096,-2.339096
58.0,61.546173,-3.546173
112.5,129.72852,-17.228516
130.0,129.19789,0.80210876
134.8,126.0987,8.701302
106.0,145.13145,-39.131454
73.46,113.18854,-39.72854
86.4,93.52035,-7.120346
164.0,108.58575,55.414253
132.3,129.97574,2.3242645
147.36,134.08356,13.2764435
45.0,51.09954,-6.0995407
46.75,59.476067,-12.726067
152.1,148.69688,3.403122
62.2,70.740654,-8.540653
114.0,122.855446,-8.855446
59.8,61.77175,-1.9717522
108.0,99.91105,8.088951
91.0,80.2071,10.7929
98.1,98.05478,0.04521942
105.0,100.0098,4.990196
85.0,91.103004,-6.1030045
120.9,105.67214,15.2278595
277.67,215.11584,62.55417
105.3,131.90265,-26.602646
322.0,285.59647,36.403534
162.0,135.39117,26.608826
130.0,126.03408,3.9659195
38.0,43.40677,-5.406769
26.1,35.30818,-9.208181
66.6,55.378387,11.221611
134.0,98.38505,35.614952
46.8,54.69899,-7.8989906
52.8,86.297325,-33.497326
55.0,63.0346,-8.034599
100.0,103.667564,-3.6675644
150.12,207.04698,-56.926987
268.0,224.94643,43.053574
95.85,98.598946,-2.7489471
65.0,71.35096,-6.35096
100.0,96.8344,3.1656036
66.13,109.673836,-43.54384
75.27,77.00058,-1.7305832
62.0,66.152245,-4.1522446
75.0,65.54935,9.450653
89.0,96.14681,-7.1468124
65.6,71.544,-5.9440002
80.0,83.37626,-3.3762589
108.0,124.19636,-16.196358
87.24,111.715935,-24.475937
56.0,55.571495,0.42850494
99.0,100.63152,-1.6315231
99.0,98.86077,0.13922882
114.0,128.49594,-14.495941
75.0,74.00151,0.9984894
41.4,49.36252,-7.962517
105.4,98.01995,7.3800507
85.0,67.96304,17.036957
65.0,69.96762,-4.967621
177.9,169.07773,8.822266
50.0,52.978226,-2.9782257
95.0,79.93394,15.066063
110.0,89.426414,20.573586
143.0,144.99709,-1.9970856
125.0,128.31183,-3.3118286
77.25,98.73481,-21.48481
62.0,65.59521,-3.5952072
121.33,110.110954,11.219048
127.0,115.594795,11.405205
135.9,124.150215,11.749779
131.0,101.71622,29.283783
144.0,123.85813,20.141869
72.09,99.800354,-27.710358
67.0,86.6305,-19.6305
62.64,70.363686,-7.723686
164.44,177.02916,-12.589157
57.0,61.753822,-4.7538223
137.7,159.20033,-21.500336
86.0,98.56008,-12.5600815
46.4,45.118202,1.2817993
126.9,110.86677,16.033234
336.0,248.19838,87.80162
101.5,101.30584,0.19416046
207.9,198.79747,9.102524
118.8,144.39735,-25.597351
59.0,74.94527,-15.945267
75.0,70.56696,4.433037
100.0,102.40982,-2.4098206
75.0,110.25562,-35.255623
239.0,194.97212,44.027878
68.0,68.92932,-0.9293213
80.1,96.50924,-16.40924
42.0,44.288956,-2.2889557
35.0,41.6268,-6.6268005
89.0,94.600685,-5.600685
102.67,99.76595,2.904045
65.0,77.6981,-12.698097
134.0,125.286606,8.713394
130.4,113.860695,16.539299
127.0,135.52414,-8.524139
90.0,97.27796,-7.2779617
79.0,76.61695,2.383049
111.0,118.38766,-7.387657
55.8,54.1594,1.6405983
244.0,206.19528,37.804718
80.0,89.24554,-9.245537
78.94,124.51664,-45.576637
30.0,37.120018,-7.120018
95.0,85.42234,9.57766
135.9,113.72951,22.170486
99.45,99.091354,0.35864258
130.0,123.69965,6.3003464
90.9,110.42336,-19.523361
95.0,94.313354,0.6866455
109.0,120.83551,-11.83551
61.73,67.481804,-5.7518044
140.0,126.85139,13.148613
65.0,69.27094,-4.2709427
123.8,126.4319,-2.631897
85.0,83.71689,1.2831116
170.0,177.93456,-7.934555
124.0,125.92909,-1.9290924
85.0,76.4701,8.5299
26.0,85.491394,-59.491394
57.8,55.564247,2.235752
64.9,54.954163,9.945839
55.65,62.502228,-6.8522263
99.0,98.86077,0.13922882
96.0,100.13575,-4.13575
61.58,58.40641,3.1735916
40.8,49.694717,-8.894718
61.5,74.52329,-13.023293
114.4,107.41108,6.988922
80.0,77.965935,2.0340652
110.0,124.978676,-14.978676
112.42,144.0295,-31.609497
62.0,64.9662,-2.9662018
200.0,186.82222,13.17778
68.0,60.911865,7.088135
52.0,49.987213,2.0127869
90.0,80.00857,9.991432
95.0,100.75296,-5.75296
74.8,88.843925,-14.043922
58.0,67.27515,-9.2751465
197.0,204.94063,-7.940628
100.0,100.5769,-0.57689667
75.0,73.15812,1.8418808
170.0,177.93456,-7.934555
50.86,53.5467,-2.686699
93.0,124.563934,-31.563934
100.0,98.92449,1.0755081
100.0,100.5769,-0.57689667
159.0,163.41997,-4.4199677
231.69,214.4677,17.222305
128.0,94.56867,33.431328
65.0,56.13446,8.86554
85.5,100.48028,-14.980278
148.5,129.6747,18.825302
123.0,110.421646,12.578354
100.8,108.70223,-7.9022293
146.92,185.55417,-38.63417
55.8,60.203888,-4.4038887
35.1,46.99877,-11.898773
89.1,75.37269,13.72731
94.5,108.76746,-14.267464
160.0,168.34871,-8.348709
108.8,108.87304,-0.073036194
107.1,116.245575,-9.1455765
121.5,104.18267,17.31733
110.0,104.0658,5.9341965
130.0,134.06863,-4.068634
180.0,173.38087,6.6191254
65.0,43.94439,21.05561
44.0,43.715363,0.28463745
112.0,104.92325,7.0767517
93.65,96.91815,-3.2681503
110.0,128.96887,-18.968872
56.7,68.901924,-12.201923
80.1,101.15828,-21.05828
